unique_transaction_id	transaction_status	obligatedamount	baseandexercisedoptionsvalue	baseandalloptionsvalue	maj_agency_cat	mod_agency	maj_fund_agency_cat	contractingofficeagencyid	contractingofficeid	fundingrequestingagencyid	fundingrequestingofficeid	fundedbyforeignentity	signeddate	effectivedate	currentcompletiondate	ultimatecompletiondate	lastdatetoorder	contractactiontype	reasonformodification	typeofcontractpricing	priceevaluationpercentdifference	subcontractplan	lettercontract	multiyearcontract	performancebasedservicecontract	majorprogramcode	contingencyhumanitarianpeacekeepingoperation	contractfinancing	costorpricingdata	costaccountingstandardsclause	descriptionofcontractrequirement	purchasecardaspaymentmethod	nationalinterestactioncode	progsourceagency	progsourceaccount	progsourcesubacct	account_title	rec_flag	typeofidc	multipleorsingleawardidc	programacronym	vendorname	vendoralternatename	vendorlegalorganizationname	vendordoingasbusinessname	divisionname	divisionnumberorofficecode	ccrexception	streetaddress	streetaddress2	streetaddress3	city	zipcode	vendorcountrycode	vendor_state_code	vendor_cd	vendorsitecode	vendoralternatesitecode	dunsnumber	parentdunsnumber	phoneno	faxno	registrationdate	renewaldate	mod_parent	locationcode	statecode	pop_state_code	placeofperformancecountrycode	placeofperformancezipcode	placeofperformancecongressionaldistrict	psc_cat	productorservicecode	systemequipmentcode	claimantprogramcode	principalnaicscode	informationtechnologycommercialitemcategory	gfe_gfp_code	useofepadesignatedproducts	recoveredmaterialclauses	seatransportation	contractbundling	consolidatedcontract	countryoforigin	placeofmanufacture	manufacturingorganizationtype	agencyid	piid	modnumber	transactionnumber	fiscal_year	idvagencyid	idvpiid	idvmodificationnumber	solicitationid	extentcompeted	reasonnotcompeted	numberofoffersreceived	commercialitemacquisitionprocedures	commercialitemtestprogram	smallbusinesscompetitivenessdemonstrationprogram	a76action	solicitationprocedures	typeofsetaside	localareasetaside	evaluatedpreference	fedbizopps	research_code	statutoryexceptiontofairopportunity	organizationaltype	firm8aflag	hubzoneflag	sdbflag	issbacertifiedsmalldisadvantagedbusiness	shelteredworkshopflag	hbcuflag	educationalinstitutionflag	womenownedflag	veteranownedflag	srdvobflag	localgovernmentflag	minorityinstitutionflag	aiobflag	stategovernmentflag	federalgovernmentflag	minorityownedbusinessflag	apaobflag	tribalgovernmentflag	baobflag	naobflag	saaobflag	nonprofitorganizationflag	isothernotforprofitorganization	isforprofitorganization	isfoundation	haobflag	ishispanicservicinginstitution	emergingsmallbusinessflag	hospitalflag	contractingofficerbusinesssizedetermination	is1862landgrantcollege	is1890landgrantcollege	is1994landgrantcollege	isveterinarycollege	isveterinaryhospital	isprivateuniversityorcollege	isschoolofforestry	isstatecontrolledinstitutionofhigherlearning	receivescontracts	receivesgrants	receivescontractsandgrants	isairportauthority	iscouncilofgovernments	ishousingauthoritiespublicortribal	isinterstateentity	isplanningcommission	isportauthority	istransitauthority	issubchapterscorporation	islimitedliabilitycorporation	isforeignownedandlocated	isarchitectureandengineering	isdotcertifieddisadvantagedbusinessenterprise	iscitylocalgovernment	iscommunitydevelopedcorporationownedfirm	iscommunitydevelopmentcorporation	isconstructionfirm	ismanufacturerofgoods	iscorporateentitynottaxexempt	iscountylocalgovernment	isdomesticshelter	isfederalgovernmentagency	isfederallyfundedresearchanddevelopmentcorp	isforeigngovernment	isindiantribe	isintermunicipallocalgovernment	isinternationalorganization	islaborsurplusareafirm	islocalgovernmentowned	ismunicipalitylocalgovernment	isnativehawaiianownedorganizationorfirm	isotherbusinessororganization	isotherminorityowned	ispartnershiporlimitedliabilitypartnership	isschooldistrictlocalgovernment	issmallagriculturalcooperative	issoleproprietorship	istownshiplocalgovernment	istriballyownedfirm	istribalcollege	isalaskannativeownedcorporationorfirm	iscorporateentitytaxexempt	iswomenownedsmallbusiness	isecondisadvwomenownedsmallbusiness	isjointventurewomenownedsmallbusiness	isjointventureecondisadvwomenownedsmallbusiness	walshhealyact	servicecontractact	davisbaconact	clingercohenact	otherstatutoryauthority	interagencycontractingauthority	CSISCreatedDate	CSISModifiedDate	numberofactions	numberofemployees	annualrevenue	CSIStransactionID	CSISUniqueIndexID	CSISUniqueIndexIdentity	PlaceofPerformanceCity	prime_awardee_executive1	prime_awardee_executive2	prime_awardee_executive3	prime_awardee_executive4	prime_awardee_executive5	prime_awardee_executive5_compensation	prime_awardee_executive2_compensation	prime_awardee_executive3_compensation	prime_awardee_executive4_compensation	prime_awardee_executive1_compensation	last_modified_date	TypeOfBusiness	ContractActionTypeDD350	TypeIndefiniteDeliveryContract	headquartercode	CAGE	ContractNumber	award_type_code	idv_type_code	parent_award_type_code	parent_award_single_or_multiple_code	primary_place_of_performance_county_name	indian_tribe_federally_recognized	other_minority_owned_business	community_developed_corporation_owned_firm	labor_surplus_area_firm	city_local_government	county_local_government	inter_municipal_local_government	local_government_owned	corporate_entity_not_tax_exempt	international_organization	us_government_entity	community_development_corporation	domestic_shelter	manufacturer_of_goods	alaskan_native_servicing_institution	native_hawaiian_servicing_institution	sba_certified_8a_joint_venture	dot_certified_disadvantage	CSIScontractID
5e39dcca-88ea-4421-3a2f-e875dff1f5df	Active	0.0000	0.0000	0.0000	9700	5700	9700	5700	FA8108	5700	FA8108		2010-10-14	2010-09-24	2010-11-09	2011-11-09	NULL	DO Delivery Order	B	Y	0	C	X	0	Y: YES - SERVICE WHERE PBA IS USED.		X	Z	N	X	AIRCRAFT MAINTENANCE	0	NONE									L-3 COMMUNICATIONS AEROSPACE LLC							8001 MID AMERICA BLVD #500			OKLAHOMA CITY	731355812	UNITED STATES	OK	04	788547347	731355812	788547347	008898843			2002-04-04	2008-12-18	L-3 COMMUNICATIONS HOLDINGS  INC.		OK	OK	USA	731355812	OK04	J	J010	000	A1A	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0003	51	14	2011	9700	FA810809D0005	0		A		7	D	0	N: NO	No	MAFO	NONE	N	NONE	X		FAIR	OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		A	2017-01-03 16:28:10.983	2017-01-07 19:01:10.733	1	8066	1244899968.0000	20120	CD73BB3E-51D5-E611-9423-005056BD45DB	CE73BB3E-51D5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2013-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060563
64f2ebcf-8631-e110-c5a2-7007fae49f9b	Active	0.0000	0.0000	0.0000	9700	9760	9700	9760	HT9402	9760	HT9402		2012-01-13	2012-01-13	2012-09-30	2013-09-30	NULL	DCA Definitive Contract	B	J	0	A	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	THE PURPOSE OF THIS MODIFICATION IS TO REVISE SECTION B, PARAGRAPH 4.0 DOCUMENTS, ATTACHMENT 10-TRICARE MANUAL EXCEPTIONS TABLE (EXCEPTIONS TO MANUALS INCORPORATED BY REFERENCE), AND REVISE PARAGRAPH 10.5 RECONCILIATION AT NO CHANGE TO CONTRACT PRICE.   1. SECTION B, PARAGRAPH 4.0 DOCUMENTS AND EXCEPTIONS IS UPDATED WITH THE FOLLOWING MANUAL CHANGE REVISION(S):	0	NONE									HOPKINS JOHNS MEDICAL SERVICES CORP	WYMAN PARK MEDICAL CTR	HOPKINS JOHNS MEDICAL SERVICES CORP					3100 WYMAN PARK DR			BALTIMORE	212112803	UNITED STATES	MD	07	069390037	212112803	069390037	155348113			2002-01-22	2008-12-14	JOHNS HOPKINS HEALTH SYS CORP		MD	MD	USA	212112803	MD07	Q	Q201	000	S1	621491	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	H9400209C0003	P00070	0	2012			0	H9400207R0006	B	OTH	1	A	0	: NO	No	SSS	NONE	N	NONE	X			CORPORATE TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	N	N	N	0		X	2017-01-04 00:01:22.923	2017-01-07 19:01:10.733	1	1	165648672.0000	56791	D0BF5176-52D5-E611-9423-005056BD45DB	D1BF5176-52D5-E611-9423-005056BD45DB	BALTIMORE						0.0000	0.0000	0.0000	0.0000	0.0000	2012-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2141646
f6695817-af7b-902e-2f17-59114006e34b	Active	0.0000	0.0000	0.0000	9700	9760	9700	9760	HT9402	9760	HT9402		2010-08-10	2010-08-10	2010-09-30	2013-09-30	NULL	DCA Definitive Contract	B	J	0	A	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	INCORPORATE REVISED MANUAL CHANGES, MANUAL EXCEPTIONS TABLE, DP FINAL SPECIFICATIONS, AND DP PROGRAM DATA DICTIONARY	0	NONE									CHRISTUS HEALTH							2600 NORTH LOOP W			HOUSTON	770928917	UNITED STATES	TX	18	144258840	770928917	144258840	071367887			2005-11-22	2008-10-26	CHRISTUS HEALTH		TX	TX	USA	770928917	TX18	Q	Q201	000	S1	621491	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	H9400209C0002	P00022	0	2010			0	H9400207R0006	B	OTH	1	A	0	N: NO	No	SSS	NONE	N	NONE	X			CORPORATE TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	N	N	N	0		X	2017-01-03 08:53:19.353	2017-01-07 19:01:10.733	1	20524	2583000064.0000	82277	A9C15363-4FD5-E611-9423-005056BD45DB	AAC15363-4FD5-E611-9423-005056BD45DB	HOUSTON						0.0000	0.0000	0.0000	0.0000	0.0000	2012-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2141645
829370cd-27c5-2eb4-0409-af3676aa4ee5	Active	0.0000	0.0000	0.0000	9700		9700	2100	W912P8	96CE	W912P8	X	2009-07-17	2009-07-17	2011-06-01	2011-06-01	NULL	D: DEFINITIVE CONTRACT	M	L	0	C		0	N: NO - SERVICE WHERE PBA IS NOT USED.			Z	N	Y	BASE - PRECONSTRUCTION SERVICES OF LPV 111, ORLEANS PARISH, LA	0	NONE									ARCHER WESTERN/ALBERICI JOINT VENTURE							929 W ADAMS ST			CHICAGO	606073021	USA: UNITED STATES OF AMERICA	IL	07	830267949	606073021	830267949	830267949	8176403898	8176408734	2009-04-22	2011-07-14	ARCHER WESTERN/ALBERICI JOINT VENTURE			LA	USA	701121285	LA02	Y	Y299	000	C2	237990	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	U	D	0	USA	C	A	9700	W912P809C0062	P00001	0	2009				W912P809R0029	A	: 	6	D	0	true: 	N	NP	NONE	N	NONE	Y			PARTNERSHIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	1	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	X	Y	Y	0		X	2017-01-03 07:50:46.587	2017-01-07 19:01:10.733	1	250	38500000.0000	135733	81A49778-4ED5-E611-9423-005056BD45DB	82A49778-4ED5-E611-9423-005056BD45DB	NEW ORLEANS						0.0000	0.0000	0.0000	0.0000	0.0000	2016-10-17 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	8441432
70336c3f-4d47-61d1-0c80-871642f3a07c	Active	0.0000	0.0000	0.0000	9700	5700	9700	5700	FA8108	5700	FA8108		2010-02-10	2010-02-10	2010-11-09	2011-11-09	NULL	DO Delivery Order	M	Y	0	C	X	0	Y: YES - SERVICE WHERE PBA IS USED.				N	X	AFGHANISTAN-T&M LABOR CJTF 82	0	NONE									L-3 COMMUNICATIONS AEROSPACE LLC							8001 MID AMERICA BLVD #500			OKLAHOMA CITY	731355812	UNITED STATES	OK	04	788547347	731355812	788547347	008898843			2002-04-04	2008-12-18	L-3 COMMUNICATIONS HOLDINGS  INC.		OK	OK	USA	731355812	OK04	J	J010	000	A1A	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0003	35	14	2010	9700	FA810809D0005	0		A		7	D	0	N: NO	No	MAFO	NONE	N	NONE	X		FAIR	OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		X	2017-01-03 08:55:54.640	2017-01-07 19:01:10.733	1	8066	1244899968.0000	170198	47988F12-4FD5-E611-9423-005056BD45DB	48988F12-4FD5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2013-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060563
bec07f4f-b80c-13b7-98e6-e5aafa2b55d6	Active	835000.0000	0.0000	0.0000	9700	1700	9700	1700	N00189	1700	N00012		2011-09-16	2011-09-16	2011-09-30	2013-09-30	NULL	DCA Definitive Contract	C	J	0	B	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	Y	SUBSISTENCE PROGRAM	0	NONE	17	1453							GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN, INC.							6055 N 91ST ST			MILWAUKEE	532251710	UNITED STATES	WI	04	023389380	532251710	023389380	023389380			2001-07-27	2009-10-02	GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN  INC.		IL	IL	USA	600882834	IL10	M	M164	000	S1	722310	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	N0018909CZ003	P00029	0	2011			0		B	OTH	1	D	0	: NO	No	SSS	NONE	N	NONE	Y			CORPORATE TAX EXEMPT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	X	Y	X	0		X	2017-01-03 16:22:16.133	2017-01-07 19:01:10.733	1	2600	115100000.0000	408411	AD801A5F-50D5-E611-9423-005056BD45DB	AE801A5F-50D5-E611-9423-005056BD45DB	GREAT LAKES						0.0000	0.0000	0.0000	0.0000	0.0000	2011-09-16 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3157486
b043d788-7ab0-ad77-57c6-11491eb30dba	Active	0.0000	0.0000	0.0000	9700	9760	9700	9760	HT9402	9760	HT9402		2010-12-22	2010-12-22	2011-09-30	2013-09-30	NULL	DCA Definitive Contract	B	J	0	A	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	INCORPORATE REVISED MANUAL CHANGES AND MANUAL EXCEPTIONS TABLE	0	NONE									HOPKINS JOHNS MEDICAL SERVICES CORP	WYMAN PARK MEDICAL CTR	HOPKINS JOHNS MEDICAL SERVICES CORP					3100 WYMAN PARK DR			BALTIMORE	212112803	UNITED STATES	MD	07	069390037	212112803	069390037	155348113			2002-01-22	2008-12-14	JOHNS HOPKINS HEALTH SYS CORP		MD	MD	USA	212112803	MD07	Q	Q201	000	S1	621491	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	H9400209C0003	P00043	0	2011			0	H9400207R0006	B	OTH	1	A	0	N: NO	No	SSS	NONE	N	NONE	X			CORPORATE TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	N	N	N	0		X	2017-01-03 16:22:04.740	2017-01-07 19:01:10.733	1	1	165648672.0000	479157	D3BE3AE8-50D5-E611-9423-005056BD45DB	D4BE3AE8-50D5-E611-9423-005056BD45DB	BALTIMORE						0.0000	0.0000	0.0000	0.0000	0.0000	2012-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2141646
a04b9808-ae69-f0cb-c6db-51f3f2c86482	Active	0.0000	0.0000	240000.0000	9700	9760	9700	9760	HT9402	9760	HT9402		2010-08-31	2010-08-31	2010-09-30	2013-09-30	NULL	DCA Definitive Contract	B	J	0	A	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	AMEND CLIN STRUCTURE FOR MIGRATION INTO PRISM	0	NONE									HOPKINS JOHNS MEDICAL SERVICES CORP	WYMAN PARK MEDICAL CTR	HOPKINS JOHNS MEDICAL SERVICES CORP					3100 WYMAN PARK DR			BALTIMORE	212112803	UNITED STATES	MD	07	069390037	212112803	069390037	155348113			2002-01-22	2008-12-14	JOHNS HOPKINS HEALTH SYS CORP		MD	MD	USA	212112803	MD07	Q	Q201	000	S1	621491	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	H9400209C0003	P00027	0	2010			0	H9400207R0006	B	OTH	1	A	0	N: NO	No	SSS	NONE	N	NONE	X			CORPORATE TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	N	N	N	0		X	2017-01-03 08:48:18.077	2017-01-07 19:01:10.733	1	1	165648672.0000	499467	DDBBE516-4FD5-E611-9423-005056BD45DB	DEBBE516-4FD5-E611-9423-005056BD45DB	BALTIMORE						0.0000	0.0000	0.0000	0.0000	0.0000	2012-12-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2141646
2006bb54-95b6-7f1d-c897-63a93941e636	Active	0.0000	0.0000	0.0000	9700	5700	9700	5700	FA8108	5700	FA8108		2009-01-30	2009-02-02	2009-11-05	2011-11-05	NULL	DO Delivery Order		Y	0	C	X	0	Y: YES - SERVICE WHERE PBA IS USED.			Z	N	X	FIELD AND SUSTAINMENT-LEVEL MAINTENANCE IN SUPPORT OF AIRCRAFT DEPLOYED IN THE USARCENT AOR.	0	NONE									L-3 COMMUNICATIONS AEROSPACE LLC							8001 MID AMERICA BLVD #500			OKLAHOMA CITY	731355812	UNITED STATES	OK	04	788547347	731355812	788547347	008898843			2002-04-04	2008-12-18	L-3 COMMUNICATIONS HOLDINGS  INC.		OK	OK	USA	731355812	OK04	J	J010	000	A1A	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0003	0	13	2009	9700	FA810809D0005	0		A		7	D	0	N: NO	No	MAFO	NONE	N	NONE	X		FAIR	OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		X	2017-01-03 07:45:58.020	2017-01-07 19:01:10.733	1	8066	1244899968.0000	523263	23B6B06B-4ED5-E611-9423-005056BD45DB	24B6B06B-4ED5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2013-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060563
9ea819ce-cb11-2e3c-d30e-61fa1e2de4ab	Active	23809370.0000	0.0000	0.0000	9700	9760	9700	9760	HT9402	9760	HT9402		2010-11-23	2010-11-23	2011-09-30	2013-09-30	NULL	DCA Definitive Contract	C	J	0	A	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	OBLIGATE ADDITIONAL FUNDING FOR OP2	0	NONE									HOPKINS JOHNS MEDICAL SERVICES CORP	WYMAN PARK MEDICAL CTR	HOPKINS JOHNS MEDICAL SERVICES CORP					3100 WYMAN PARK DR			BALTIMORE	212112803	UNITED STATES	MD	07	069390037	212112803	069390037	155348113			2002-01-22	2008-12-14	JOHNS HOPKINS HEALTH SYS CORP		MD	MD	USA	212112803	MD07	Q	Q201	000	S1	621491	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	H9400209C0003	P00039	0	2011			0	H9400207R0006	B	OTH	1	A	0	N: NO	No	SSS	NONE	N	NONE	X			CORPORATE TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	N	N	N	0		X	2017-01-03 15:58:04.860	2017-01-07 19:01:10.733	1	1	165648672.0000	571353	E6167D0B-50D5-E611-9423-005056BD45DB	E7167D0B-50D5-E611-9423-005056BD45DB	BALTIMORE						0.0000	0.0000	0.0000	0.0000	0.0000	2012-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	D	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2141646
