unique_transaction_id	transaction_status	obligatedamount	baseandexercisedoptionsvalue	baseandalloptionsvalue	maj_agency_cat	mod_agency	maj_fund_agency_cat	contractingofficeagencyid	contractingofficeid	fundingrequestingagencyid	fundingrequestingofficeid	fundedbyforeignentity	signeddate	effectivedate	currentcompletiondate	ultimatecompletiondate	lastdatetoorder	contractactiontype	reasonformodification	typeofcontractpricing	priceevaluationpercentdifference	subcontractplan	lettercontract	multiyearcontract	performancebasedservicecontract	majorprogramcode	contingencyhumanitarianpeacekeepingoperation	contractfinancing	costorpricingdata	costaccountingstandardsclause	descriptionofcontractrequirement	purchasecardaspaymentmethod	nationalinterestactioncode	progsourceagency	progsourceaccount	progsourcesubacct	account_title	rec_flag	typeofidc	multipleorsingleawardidc	programacronym	vendorname	vendoralternatename	vendorlegalorganizationname	vendordoingasbusinessname	divisionname	divisionnumberorofficecode	ccrexception	streetaddress	streetaddress2	streetaddress3	city	zipcode	vendorcountrycode	vendor_state_code	vendor_cd	vendorsitecode	vendoralternatesitecode	dunsnumber	parentdunsnumber	phoneno	faxno	registrationdate	renewaldate	mod_parent	locationcode	statecode	pop_state_code	placeofperformancecountrycode	placeofperformancezipcode	placeofperformancecongressionaldistrict	psc_cat	productorservicecode	systemequipmentcode	claimantprogramcode	principalnaicscode	informationtechnologycommercialitemcategory	gfe_gfp_code	useofepadesignatedproducts	recoveredmaterialclauses	seatransportation	contractbundling	consolidatedcontract	countryoforigin	placeofmanufacture	manufacturingorganizationtype	agencyid	piid	modnumber	transactionnumber	fiscal_year	idvagencyid	idvpiid	idvmodificationnumber	solicitationid	extentcompeted	reasonnotcompeted	numberofoffersreceived	commercialitemacquisitionprocedures	commercialitemtestprogram	smallbusinesscompetitivenessdemonstrationprogram	a76action	solicitationprocedures	typeofsetaside	localareasetaside	evaluatedpreference	fedbizopps	research_code	statutoryexceptiontofairopportunity	organizationaltype	firm8aflag	hubzoneflag	sdbflag	issbacertifiedsmalldisadvantagedbusiness	shelteredworkshopflag	hbcuflag	educationalinstitutionflag	womenownedflag	veteranownedflag	srdvobflag	localgovernmentflag	minorityinstitutionflag	aiobflag	stategovernmentflag	federalgovernmentflag	minorityownedbusinessflag	apaobflag	tribalgovernmentflag	baobflag	naobflag	saaobflag	nonprofitorganizationflag	isothernotforprofitorganization	isforprofitorganization	isfoundation	haobflag	ishispanicservicinginstitution	emergingsmallbusinessflag	hospitalflag	contractingofficerbusinesssizedetermination	is1862landgrantcollege	is1890landgrantcollege	is1994landgrantcollege	isveterinarycollege	isveterinaryhospital	isprivateuniversityorcollege	isschoolofforestry	isstatecontrolledinstitutionofhigherlearning	receivescontracts	receivesgrants	receivescontractsandgrants	isairportauthority	iscouncilofgovernments	ishousingauthoritiespublicortribal	isinterstateentity	isplanningcommission	isportauthority	istransitauthority	issubchapterscorporation	islimitedliabilitycorporation	isforeignownedandlocated	isarchitectureandengineering	isdotcertifieddisadvantagedbusinessenterprise	iscitylocalgovernment	iscommunitydevelopedcorporationownedfirm	iscommunitydevelopmentcorporation	isconstructionfirm	ismanufacturerofgoods	iscorporateentitynottaxexempt	iscountylocalgovernment	isdomesticshelter	isfederalgovernmentagency	isfederallyfundedresearchanddevelopmentcorp	isforeigngovernment	isindiantribe	isintermunicipallocalgovernment	isinternationalorganization	islaborsurplusareafirm	islocalgovernmentowned	ismunicipalitylocalgovernment	isnativehawaiianownedorganizationorfirm	isotherbusinessororganization	isotherminorityowned	ispartnershiporlimitedliabilitypartnership	isschooldistrictlocalgovernment	issmallagriculturalcooperative	issoleproprietorship	istownshiplocalgovernment	istriballyownedfirm	istribalcollege	isalaskannativeownedcorporationorfirm	iscorporateentitytaxexempt	iswomenownedsmallbusiness	isecondisadvwomenownedsmallbusiness	isjointventurewomenownedsmallbusiness	isjointventureecondisadvwomenownedsmallbusiness	walshhealyact	servicecontractact	davisbaconact	clingercohenact	otherstatutoryauthority	interagencycontractingauthority	CSISCreatedDate	CSISModifiedDate	numberofactions	numberofemployees	annualrevenue	CSIStransactionID	CSISUniqueIndexID	CSISUniqueIndexIdentity	PlaceofPerformanceCity	prime_awardee_executive1	prime_awardee_executive2	prime_awardee_executive3	prime_awardee_executive4	prime_awardee_executive5	prime_awardee_executive5_compensation	prime_awardee_executive2_compensation	prime_awardee_executive3_compensation	prime_awardee_executive4_compensation	prime_awardee_executive1_compensation	last_modified_date	TypeOfBusiness	ContractActionTypeDD350	TypeIndefiniteDeliveryContract	headquartercode	CAGE	ContractNumber	award_type_code	idv_type_code	parent_award_type_code	parent_award_single_or_multiple_code	primary_place_of_performance_county_name	indian_tribe_federally_recognized	other_minority_owned_business	community_developed_corporation_owned_firm	labor_surplus_area_firm	city_local_government	county_local_government	inter_municipal_local_government	local_government_owned	corporate_entity_not_tax_exempt	international_organization	us_government_entity	community_development_corporation	domestic_shelter	manufacturer_of_goods	alaskan_native_servicing_institution	native_hawaiian_servicing_institution	sba_certified_8a_joint_venture	dot_certified_disadvantage	CSIScontractID
ac2536aa-30dc-811e-252d-9932080deccd	Active	16575.0000	16575.0000	314925.0000	9700	2100	9700	2100	W91YTV	2100	W33XTL		2011-08-26	2011-08-26	2011-09-30	2014-09-30	NULL	PO Purchase Order		J	0	B	X	NULL	Y: YES - SERVICE WHERE PBA IS USED.		X	Z			SELENIA DIMENSION SN: 86110610288	0	NONE	97	0130							HOLOGIC, INC.							35 CROSBY DR			BEDFORD	017301411	UNITED STATES	MA	06	153623137	017301411	153623137	153623137	2627469598	2627469597	2002-01-04	2012-09-29	HOLOGIC  INC.		GA	GA	USA	319052442	GA02	J	J065	000	S1	811219	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	W91YTV11P0381	0	0	2011			0		C	ONE	1	A	0	: NO	No	SSS	NONE	N	NONE	Y			CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	N	N	0		X	2017-01-03 16:21:13.647	2017-01-07 19:01:10.733	1	3941	1670000000.0000	45424	6F1F88F8-50D5-E611-9423-005056BD45DB	701F88F8-50D5-E611-9423-005056BD45DB	FORT BENNING						0.0000	0.0000	0.0000	0.0000	0.0000	2011-10-11 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	B	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	8666052
9d6487bc-6406-b63b-76ea-bc9cf89d9d8d	Active	0.0000	0.0000	0.0000	9700	5700	9700	5700	FA8108	2100	AC0095		2010-07-08	2010-07-08	2011-06-30	2011-06-30	NULL	DO Delivery Order	M	Y	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	ADMINISTATIVE MOD TO CORRECT PURCHASE REQUEST REFERENCES	0	NONE									LEAR SIEGLER SERVICES, INC.							2701 LIBERTY PKWY STE 304			OKLAHOMA CITY	731102895	UNITED STATES	OK	04	023879831	731102895	023879831	043271568			2006-10-05	2009-09-16	URS CORPORATION		OK	OK	USA	731102895	OK04	J	J010	000	A1B	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0019	18	13	2010	9700	FA810809D0006	0		A		7	D	0	N: NO	No	MAFO	NONE	N	NONE	X		FAIR	CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		A	2017-01-03 08:55:54.640	2017-01-07 19:01:10.733	1	56000	4498719232.0000	129529	A3958F12-4FD5-E611-9423-005056BD45DB	A4958F12-4FD5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2010-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060591
b6dbabea-dfdf-4bc5-8f6f-4d5c99305a0c	Active	-45.6200	0.0000	0.0000	9700		9700	5700	FA4600	5700	F3HSY6	X	2012-05-03	2012-05-04	2013-09-30	2013-09-30	NULL	C: DELIVERY ORDER	M	Z	0	C		0	Y: YES - SERVICE WHERE PBA IS USED.		X	Z	N	Y	EXPANSION TASKS	0	NONE	97	0400							SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	SAIC	SCIENCE APPLICATIONS INTERNATIONAL CORPORATION					10260 CAMPUS POINT DR			SAN DIEGO	921211522	USA: UNITED STATES OF AMERICA	CA	53	148095086	921211522	148095086	611641312			2001-11-05	2009-05-15	LEIDOS HOLDINGS, INC.			NE	USA	681135000	NE02	R	R421	000	S1	541618	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0006	40	0	2012	9700	FA460008D9004	0	FA460007R0005	A	: 	3	D	0		N	MAFO	NONE	N	NONE	X		FAIR	CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	NULL	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	NULL	NULL	NULL	NULL	X	Y	X	0		X	2017-01-04 00:45:04.327	2017-01-07 19:01:10.733	1	44000	8300000256.0000	680766	FEE329CC-52D5-E611-9423-005056BD45DB	FFE329CC-52D5-E611-9423-005056BD45DB	OFFUTT AFB                  						0.0000	0.0000	0.0000	0.0000	0.0000	2015-05-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	9991108
ac78a575-3b24-4042-74d3-5db5ff6af3d4	Active	-2274.0000	0.0000	0.0000	9700	5700	9700	5700	FA8108	2100	AC0095		2011-07-21	2011-07-21	2011-09-22	2011-09-22	NULL	DO Delivery Order	B	Y	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	AIRCRAFT MODIFICATION, DECREASE T&M LABOR FUNDING FOR BASIC YEAR.	0	NONE	21	2020							LEAR SIEGLER SERVICES, INC.							2701 LIBERTY PKWY STE 304			OKLAHOMA CITY	731102895	UNITED STATES	OK	04	023879831	731102895	023879831	043271568			2006-10-05	2009-09-16	URS CORPORATION		OK	OK	USA	731102895	OK04	J	J010	000	A1B	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0019	32	13	2011	9700	FA810809D0006	0		A		7	D	0	: NO	No	MAFO	NONE	N	NONE	X		FAIR	CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		A	2017-01-03 16:20:57.600	2017-01-07 19:01:10.733	1	56000	4498719232.0000	888235	18FB4DB6-50D5-E611-9423-005056BD45DB	19FB4DB6-50D5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2011-07-21 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060591
4043fe27-4153-a1da-39b7-a1bf2ee884a8	Active	5920.0000	5920.0000	73360.0000	9700	5700	9700	5700	FA4686	5700	FA4686		2011-12-02	2011-12-02	2012-09-30	2015-09-30	NULL	PO Purchase Order		J	0	B	X	NULL	N: NO - SERVICE WHERE PBA IS NOT USED.		X	E			SERVICE GREASE TRAPS	0	NONE	57	3400							QUICK RESPONSE SEPTIC & PORTABLE TOILET RENTALS							11782 LAKE WILDWOOD DR			GRASS VALLEY	959459469	UNITED STATES	CA	00	968334818	959459469	968334818	968334818	5302737538	5302742367	2011-06-21	2012-11-28	QUICK RESPONSE SEPTIC & PORTABLE TOILET RENTALS		CA	CA	USA	959031712	CA02	S	S222	000	S1	562998	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	FA468612P0010	0	0	2012			0		F		3	A	0	: NO	No	SP1	SBA	N	NONE	Y			SOLE PROPRIETORSHIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N	Y	N	0		X	2017-01-04 00:02:11.923	2017-01-07 19:01:10.733	1	3	200000.0000	901084	45813F39-52D5-E611-9423-005056BD45DB	46813F39-52D5-E611-9423-005056BD45DB	BEALE AFB						0.0000	0.0000	0.0000	0.0000	0.0000	2011-12-02 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	B	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1286145
666d5223-df43-758a-6613-2be7e28fdbd4	Active	-108300.0000	-108300.0000	-108300.0000	9700	2100	9700	2100	W912LP	2100	W90G8R		2011-07-27	2011-07-19	2011-09-30	2013-09-30	NULL	PO Purchase Order	B	J	0		X	0	Y: YES - SERVICE WHERE PBA IS USED.		X	Z		X	LATINOS:  CRIME, CULTURE AND COMMUNITY	0	NONE	21	2065							KEN SANZ & ASSOCIATES							2667 WHARTON CIR			TALLAHASSEE	323124078	UNITED STATES	FL	02	130910347	323124078	130910347	130910347	7276391263	8503919118	2003-05-04	2009-06-25	KEN SANZ & ASSOCIATES		IA	IA	USA	501311824	IA03	R	R419	000	S1	611699	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	U		0	USA	C	A	9700	W912LP09P0067	P00004	0	2011			0		D		2	A	0	: NO	No	NP	SBA	N	NONE	Y			PARTNERSHIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	X	N	X	0		X	2017-01-03 16:07:50.800	2017-01-07 19:01:10.733	1	1	1.0000	1640140	8FAC35ED-50D5-E611-9423-005056BD45DB	90AC35ED-50D5-E611-9423-005056BD45DB	JOHNSTON						0.0000	0.0000	0.0000	0.0000	0.0000	2011-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	B	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	8413827
35aa63ca-7b8d-1093-0188-eb3edbd244a3	Active	-30287.7500	-4234.4302	-4234.4302	9700	5700	9700	5700	FA8108	2100	AC0095		2010-08-04	2010-08-04	2011-06-30	2011-06-30	NULL	DO Delivery Order	C	Y	0	C	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z	N	X	REALIGN FUNDING FOR AVIATION MAINTENANCE	0	NONE									LEAR SIEGLER SERVICES, INC.							2701 LIBERTY PKWY STE 304			OKLAHOMA CITY	731102895	UNITED STATES	OK	04	023879831	731102895	023879831	043271568			2006-10-05	2009-09-16	URS CORPORATION		OK	OK	USA	731102895	OK04	J	J010	000	A1B	336411	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C		9700	0019	19	13	2010	9700	FA810809D0006	0		A		7	D	0	N: NO	No	MAFO	NONE	N	NONE	X		FAIR	CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	O	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Y	Y	X	0		A	2017-01-03 08:41:57.197	2017-01-07 19:01:10.733	1	56000	4498719232.0000	2072674	1223E13F-4ED5-E611-9423-005056BD45DB	1323E13F-4ED5-E611-9423-005056BD45DB	OKLAHOMA CITY						0.0000	0.0000	0.0000	0.0000	0.0000	2010-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	10060591
ddeff873-6ec7-fc81-fc26-25b2204dddec	Active	-19903.7695	-19903.7695	-63660.0898	9700	97AK	9700	97AK	HC1013	5700	F3ST81		2011-12-21	2011-12-21	2012-10-30	2016-10-30	NULL	DO Delivery Order	N	J	0	C	X	0	Y: YES - SERVICE WHERE PBA IS USED.	DATS	X	Z	N	X	DATS D725 T-1 SEGUIN, TX TO LACKLAND AFB, TX   CAR ISSUED TO DISCONTINUE (CSA) AT  DA W   123457 500  AND SERVICE IN ITS ENTIRETY.	0	NONE	57	3400	000						A T AND T CORPORATION (4710)	AT&T	A T AND T CORPORATION					1900 GALLOWS ROAD			VIENNA	221823865	UNITED STATES	VA	11	6215998930000PR	221823865	621599893	108024050			2002-01-14	2007-07-27	AT&T INC.		VA	VA	USA	221823865	VA11	D	D399	000	S1	517110	F: NON-COMMERCIAL SERVICE	N	E	C	N	D	0	USA	C		9700	0862	3	0	2012	9700	HC101307D2007	0		A		7	D	0	: NO	No	NP	NONE		NONE	X				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	0		X	2017-01-03 23:44:13.567	2017-01-07 19:01:10.733	1	300000	1000000000.0000	2110111	7CC65052-51D5-E611-9423-005056BD45DB	7DC65052-51D5-E611-9423-005056BD45DB	VIENNA						0.0000	0.0000	0.0000	0.0000	0.0000	2012-01-05 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	C	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	18192191
25b9271b-745d-a960-f7d7-682793e80d3a	Active	-78477.3984	-78477.3984	-78477.3984	9700	2100	9700	2100	W911S7	2100	W58CFB		2011-08-03	2011-08-03	2011-09-30	2011-09-30	NULL	PO Purchase Order	K	J	0	B	X	NULL	Y: YES - SERVICE WHERE PBA IS USED.		X	Z			FY10 FURNITURE MOVES	0	NONE	97	0130							TRUCKLA SERVICES, INC							111 W PORT PLAZA DR			SAINT LOUIS	631463013	UNITED STATES	MO	01	830586934	631463013	830586934	830586934	6012184419	6016199301	2009-05-14	2011-01-27	TRUCKLA SERVICES  INC		MO	MO	USA	654731124	MO04	V	V301	000	S1	484210	Z: NOT IT PRODUCTS OR SERVICES	N	E	C	N	D	0	USA	C	A	9700	W911S710P0261	P00003	0	2011			0	W911S710T0212	B	OTH	1	A	0	: NO	No	SSS	8AN	N	NONE	X			OTHER	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	S	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	NULL	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	Y	X	0		X	2017-01-03 15:58:23.653	2017-01-07 19:01:10.733	1	9	2641913.0000	2197383	A55053B9-4FD5-E611-9423-005056BD45DB	A65053B9-4FD5-E611-9423-005056BD45DB	FORT LEONARD WOOD						0.0000	0.0000	0.0000	0.0000	0.0000	2011-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	B	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	8114536
99425bbd-e980-7885-b403-fabe72400ea8	Active	1250.0000	1250.0000	0.0000	9700	1700	9700	1700	N00259	1700	N00259		2011-09-26	2011-10-01	2012-09-30	2013-09-30	NULL	PO Purchase Order	G	J	0	B	X	0	N: NO - SERVICE WHERE PBA IS NOT USED.		X	Z		X	COMPUTER SUPPORT	0	NONE	97	0130							C-MOTION INC							15821 CRABBS BR WAY STE A			ROCKVILLE	208556616	UNITED STATES	MD	04	068968713	208556616	068968713	068968713	3015405611	3015405613	2005-09-20	2009-08-12	C-MOTION INC		MD	MD	USA	208556616	MD04	D	D314	000	S1	511210	A: COMMERCIALLY AVAILABLE	N	E	C	N		0	USA	C	A	9700	N0025909P0809	P00003	0	2011			0		A		0	A	0	: NO	No	NP	NONE		NONE	Y			CORPORATE NOT TAX EXEMPT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	S	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	NULL	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	X	X	X	1		X	2017-01-03 16:25:27.377	2017-01-07 19:01:10.733	1	6	800000.0000	2644882	E8656C78-51D5-E611-9423-005056BD45DB	E9656C78-51D5-E611-9423-005056BD45DB	DERWOOD						0.0000	0.0000	0.0000	0.0000	0.0000	2011-09-26 00:00:00.0000000	NULL	NULL	NULL	NULL	NULL	NULL	B	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3229787
